timestamp,open,close,high,low,volume,anomaly,method,date,kernai_daily_avg,gigachat_daily_avg,deepseek_daily_avg,daily_headlines,weighted_score_base,weighted_score_with_decay,return
2016-02-16 00:00:00+00:00,90.75,91.0,91.77,90.44,838239,0.0,pelt_rbf,2016-02-16,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.006637168141592875
2016-02-17 00:00:00+00:00,91.05,91.0,91.6,90.09,605410,0.0,pelt_rbf,2016-02-17,-0.9978995323181152,-0.5,-0.3,16:29: Биржевой курс евро впервые с 1 февраля опустился ниже 84 руб.,-0.49957990646362305,-0.34836969411327245,0.0
2016-02-18 00:00:00+00:00,91.3,92.47,92.89,91.25,804675,0.0,pelt_rbf,2016-02-18,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.016153846153846185
2016-02-19 00:00:00+00:00,92.11,89.95,92.11,89.01,600342,0.0,pelt_rbf,2016-02-19,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.027252081756245272
2016-02-22 00:00:00+00:00,90.6,92.09,92.32,90.57,529522,0.0,pelt_rbf,2016-02-22,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.023790994997220594
2016-02-23 00:00:00+00:00,90.6,92.09,92.32,90.57,529522,0.0,pelt_rbf,2016-02-23,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0
2016-02-24 00:00:00+00:00,91.4,93.2,93.3,91.03,1064962,0.0,pelt_rbf,2016-02-24,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.012053425996307876
2016-02-25 00:00:00+00:00,93.26,95.09,95.1,93.25,1063702,0.0,pelt_rbf,2016-02-25,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.02027896995708156
2016-02-26 00:00:00+00:00,95.16,96.81,97.43,94.9,1861322,0.0,pelt_rbf,2016-02-26,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.018088127037543478
2016-02-29 00:00:00+00:00,96.08,99.0,99.0,95.71,897833,0.0,pelt_rbf,2016-02-29,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.022621629996901094
2016-03-01 00:00:00+00:00,99.0,97.8,99.32,97.17,720340,0.0,pelt_rbf,2016-03-01,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.0121212121212122
2016-03-02 00:00:00+00:00,98.25,97.6,98.7,97.6,542581,0.0,pelt_rbf,2016-03-02,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.002044989775051187
2016-03-03 00:00:00+00:00,98.5,97.7,99.25,96.65,882028,0.0,pelt_rbf,2016-03-03,0.3325164119402567,0.5499999999999999,0.5166666666666666,06:34: Московская биржа получила рекордную прибыль в 2015 году | 13:41: Индекс РТС превысил 800 пунктов впервые с начала декабря | 20:16: Биржевой курс доллара опустился ниже 73 руб.,0.48983661572138465,0.34837032305754395,0.0010245901639345245
2016-03-04 00:00:00+00:00,98.6,99.0,99.43,97.3,1221011,0.0,pelt_rbf,2016-03-04,0.6532588402430216,0.7166666666666667,0.45,13:18: Подарок от рубля: что будет с курсом в длинные праздники | 13:32: В России появился первый ETF на индекс РТС | 15:49: Индекс ММВБ достиг максимума c 2008 года,0.5706517680486043,0.7096746791714673,0.013306038894575156
2016-03-07 00:00:00+00:00,99.41,100.5,100.9,98.3,1063536,0.0,pelt_rbf,2016-03-07,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.015151515151515138
2016-03-08 00:00:00+00:00,99.41,100.5,100.9,98.3,1063536,0.0,pelt_rbf,2016-03-08,0.0,0.5,0.3,17:28: Рубль к празднику: надолго ли укрепилась российская валюта,0.3,0.6874970770268869,0.0
2016-03-09 00:00:00+00:00,100.0,99.9,100.78,98.95,593813,0.0,pelt_rbf,2016-03-09,0.0011201202869414728,0.0,0.15,15:30: Биржевой курс евро впервые с декабря упал ниже 78 руб. | 18:17: Российские банки смогут пополнять капитал юанями,0.07522402405738829,0.5185684700628134,-0.005970149253731294
2016-03-10 00:00:00+00:00,99.76,101.92,102.5,99.76,889341,0.0,pelt_rbf,2016-03-10,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.020220220220220186
2016-03-11 00:00:00+00:00,102.38,101.4,103.85,101.16,768361,0.0,pelt_rbf,2016-03-11,-0.9983432292938232,-0.5,-0.3,10:21: Альфа-банк предсказал дальнейшее ослабление рубля в марте,-0.4996686458587647,-0.13226994247488877,-0.005102040816326481
2016-03-14 00:00:00+00:00,101.02,103.85,104.48,100.6,1164191,0.0,pelt_rbf,2016-03-14,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.024161735700197084
2016-03-15 00:00:00+00:00,103.95,103.7,105.3,102.7,1869629,0.0,pelt_rbf,2016-03-15,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.001444390948483254
2016-03-16 00:00:00+00:00,102.85,105.7,106.06,102.85,1486680,0.0,pelt_rbf,2016-03-16,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.01928640308582441
2016-03-17 00:00:00+00:00,106.11,105.78,108.1,105.21,1259717,0.0,pelt_rbf,2016-03-17,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0007568590350046644
2016-03-18 00:00:00+00:00,106.03,105.2,108.77,105.2,2715845,0.0,pelt_rbf,2016-03-18,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.0054830780865947615
2016-03-21 00:00:00+00:00,105.88,104.25,106.3,104.25,1126238,0.0,pelt_rbf,2016-03-21,-0.9983643889427184,-0.5,-0.2,10:37: Московская биржа предупредила о проблемах при заходе на ее сайт,-0.4496728777885437,-0.4295025066110462,-0.009030418250950634
2016-03-22 00:00:00+00:00,104.44,103.49,105.94,102.66,939677,0.0,pelt_rbf,2016-03-22,0.997847318649292,0.8,0.7,07:53: Стоимость акций Сбербанка установила новый рекорд,0.7895694637298584,0.5744897323044371,-0.007290167865707464
2016-03-23 00:00:00+00:00,103.0,104.49,104.91,102.77,935339,0.0,pelt_rbf,2016-03-23,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.009662769349695566
2016-03-24 00:00:00+00:00,104.2,104.6,105.3,103.77,744297,0.0,pelt_rbf,2016-03-24,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0010527323188822546
2016-03-25 00:00:00+00:00,105.1,104.88,105.74,104.2,248689,0.0,pelt_rbf,2016-03-25,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0026768642447418944
2016-03-28 00:00:00+00:00,104.88,103.18,105.98,102.65,501591,0.0,pelt_rbf,2016-03-28,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.016209000762776427
2016-03-29 00:00:00+00:00,103.0,100.91,103.2,99.2,1198616,0.0,pelt_rbf,2016-03-29,-0.9976885318756104,-0.5,-0.3,17:19: Биржевой курс доллара упал почти на рубль,-0.49953770637512207,-0.27011408925162456,-0.02200038767202961
2016-03-30 00:00:00+00:00,101.35,101.81,102.26,99.9,1199429,0.0,pelt_rbf,2016-03-30,0.9978985786437988,0.5,0.05,12:49: ЦБ привлечет ученых к обнаружению манипуляций на рынке,0.3745797157287598,0.297911934309407,0.00891883856902198
2016-03-31 00:00:00+00:00,101.81,105.05,105.05,101.02,1365728,0.0,pelt_rbf,2016-03-31,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.03182398585600632
2016-04-01 00:00:00+00:00,104.7,105.05,105.05,103.11,926187,0.0,pelt_rbf,2016-04-01,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0
2016-04-04 00:00:00+00:00,105.0,103.52,105.49,103.35,531591,0.0,pelt_rbf,2016-04-04,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.014564493098524478
2016-04-05 00:00:00+00:00,103.06,102.4,103.09,101.34,576534,0.0,pelt_rbf,2016-04-05,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.01081916537867067
2016-04-06 00:00:00+00:00,103.0,102.67,103.37,102.05,590436,0.0,pelt_rbf,2016-04-06,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0026367187500000444
2016-04-07 00:00:00+00:00,103.19,103.0,103.36,101.5,504802,0.0,pelt_rbf,2016-04-07,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0032141813577482026
2016-04-08 00:00:00+00:00,103.2,104.2,104.99,102.5,599499,0.0,pelt_rbf,2016-04-08,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.011650485436893288
2016-04-11 00:00:00+00:00,104.48,104.55,105.38,103.96,534549,0.0,pelt_rbf,2016-04-11,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0033589251439538614
2016-04-12 00:00:00+00:00,104.21,104.9,105.49,103.55,614026,0.0,pelt_rbf,2016-04-12,-0.9981075525283812,-0.75,-0.3,08:15: Биржевой курс доллара опустился до минимума с 1 декабря 2015 года,-0.5746215105056762,-0.44147700037291215,0.0033476805356289496
2016-04-13 00:00:00+00:00,104.9,104.9,106.0,104.41,866117,0.0,pelt_rbf,2016-04-13,0.9981579184532166,0.75,0.8,08:52: Индекс ММВБ достиг максимума c 2008 года,0.8246315836906433,0.6326910100037498,0.0
2016-04-14 00:00:00+00:00,104.31,103.47,104.75,102.16,779518,0.0,pelt_rbf,2016-04-14,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.013632030505243198
2016-04-15 00:00:00+00:00,102.59,102.05,103.48,101.65,408161,0.0,pelt_rbf,2016-04-15,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.01372378467188562
2016-04-18 00:00:00+00:00,100.87,104.0,104.24,100.58,796825,0.0,pelt_rbf,2016-04-18,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.019108280254777066
2016-04-19 00:00:00+00:00,104.2,107.05,107.05,103.73,986045,0.0,pelt_rbf,2016-04-19,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.029326923076923084
2016-04-20 00:00:00+00:00,106.7,108.84,112.54,106.51,1272412,0.0,pelt_rbf,2016-04-20,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.01672115833722576
2016-04-21 00:00:00+00:00,109.75,108.7,111.7,107.21,663190,0.0,pelt_rbf,2016-04-21,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.0012862918044836968
2016-04-22 00:00:00+00:00,109.0,109.95,109.95,107.92,1218895,0.0,pelt_rbf,2016-04-22,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.011499540018399257
2016-04-25 00:00:00+00:00,109.95,109.25,110.72,107.61,493777,0.0,pelt_rbf,2016-04-25,-0.1763144850730896,-0.29000000000000004,-0.16,07:56: Срочный рынок Московской биржи на 40 минут стал недоступен через интернет | 08:46: Московская биржа приостановила торги на срочном рынке | 09:22: Московская биржа восстановила торги на срочном рынке | 13:07: Альфа-банк предсказал конец укрепления рубля | 14:17: Московская биржа объяснила причину остановки торгов,-0.20226289701461792,0.06820773088781196,-0.006366530241018631
2016-04-26 00:00:00+00:00,108.5,103.99,109.0,103.99,1168730,0.0,pelt_rbf,2016-04-26,0.0,0.5,0.5,13:36: Московская биржа начнет торги швейцарским франком,0.4,0.49939408543272124,-0.04814645308924492
2016-04-27 00:00:00+00:00,104.0,103.36,105.3,102.66,654004,0.0,pelt_rbf,2016-04-27,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.006058274834118582
2016-04-28 00:00:00+00:00,103.6,104.71,104.74,101.13,1130541,0.0,pelt_rbf,2016-04-28,-0.998241662979126,-0.45,-0.2,15:54: Биржевой курс евро опустился ниже 73 руб. впервые с начала декабря,-0.43464833259582525,-0.15665372945587097,0.013061145510835814
2016-04-29 00:00:00+00:00,104.49,102.15,105.3,101.55,898548,0.0,pelt_rbf,2016-04-29,-0.998335897922516,-0.5,-0.3,10:54: Биржевой курс евро опустился ниже 73 руб. ,-0.49966717958450324,-0.5134382920431044,-0.024448476745296377
2016-05-02 00:00:00+00:00,104.49,102.15,105.3,101.55,898548,0.0,pelt_rbf,2016-05-02,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0
2016-05-03 00:00:00+00:00,104.49,102.15,105.3,101.55,898548,0.0,pelt_rbf,2016-05-03,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0
2016-05-04 00:00:00+00:00,101.7,105.15,105.15,101.5,709868,0.0,pelt_rbf,2016-05-04,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.029368575624082238
2016-05-05 00:00:00+00:00,105.63,106.23,107.34,103.58,677034,0.0,pelt_rbf,2016-05-05,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.010271041369472211
2016-05-06 00:00:00+00:00,106.22,103.93,106.24,103.67,541380,0.0,pelt_rbf,2016-05-06,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.021651134331168165
2016-05-09 00:00:00+00:00,106.22,103.93,106.24,103.67,541380,0.0,pelt_rbf,2016-05-09,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0
2016-05-10 00:00:00+00:00,104.0,102.8,104.66,101.68,961154,0.0,pelt_rbf,2016-05-10,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.010872702780717836
2016-05-11 00:00:00+00:00,102.8,106.04,106.31,102.7,857797,0.0,pelt_rbf,2016-05-11,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.03151750972762657
2016-05-12 00:00:00+00:00,106.27,107.0,107.9,105.67,1168395,0.0,pelt_rbf,2016-05-12,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.009053187476423918
2016-05-13 00:00:00+00:00,101.7,104.32,104.32,101.6,1228420,0.0,pelt_rbf,2016-05-13,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.025046728971962695
2016-05-16 00:00:00+00:00,104.77,104.36,105.13,103.25,436780,0.0,pelt_rbf,2016-05-16,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0003834355828220559
2016-05-17 00:00:00+00:00,103.75,103.71,104.35,102.1,514484,0.0,pelt_rbf,2016-05-17,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.006228440015331627
2016-05-18 00:00:00+00:00,103.85,105.22,105.78,103.0,648839,0.0,pelt_rbf,2016-05-18,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.014559830296017706
2016-05-19 00:00:00+00:00,104.8,105.2,105.23,103.41,448758,0.0,pelt_rbf,2016-05-19,0.0,-0.25,0.3,14:16: Биржевой курс доллара впервые за месяц превысил 67 рублей,0.075,-0.18569479703376357,-0.00019007793195202627
2016-05-20 00:00:00+00:00,105.0,104.0,105.53,104.0,357547,0.0,pelt_rbf,2016-05-20,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.011406844106463865
2016-05-23 00:00:00+00:00,104.39,104.0,104.39,102.55,528805,0.0,pelt_rbf,2016-05-23,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0
2016-05-24 00:00:00+00:00,104.0,105.1,105.2,103.65,881376,0.0,pelt_rbf,2016-05-24,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.01057692307692304
2016-05-25 00:00:00+00:00,105.5,106.17,106.63,104.83,900204,0.0,pelt_rbf,2016-05-25,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.010180780209324558
2016-05-26 00:00:00+00:00,106.15,106.47,106.96,105.11,405713,0.0,pelt_rbf,2016-05-26,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.002825656965244283
2016-05-27 00:00:00+00:00,106.47,106.94,106.97,104.52,596296,1.0,pelt_rbf,2016-05-27,0.8614901900291443,-0.5,-0.4,15:00: ЦБ порекомендовал брокерам ввести ограничения на валютном рынке,-0.17770196199417113,-0.3523368231056582,0.0044143890297736466
2016-05-30 00:00:00+00:00,106.4,106.75,107.09,105.82,236221,1.0,pelt_rbf,2016-05-30,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.0017766972133906878
2016-05-31 00:00:00+00:00,106.82,109.4,111.18,105.6,1683005,1.0,pelt_rbf,2016-05-31,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.024824355971897027
2016-06-01 00:00:00+00:00,108.9,106.72,108.98,106.52,428212,1.0,pelt_rbf,2016-06-01,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.024497257769652725
2016-06-02 00:00:00+00:00,106.98,108.0,108.33,106.5,577823,1.0,pelt_rbf,2016-06-02,0.9981743097305298,-0.8,0.5,10:08: Альфа-банк предсказал взрывной рост доллара,0.20963486194610598,-0.006181028228008145,0.011994002998500841
2016-06-03 00:00:00+00:00,108.28,109.1,109.67,107.85,611947,1.0,pelt_rbf,2016-06-03,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.010185185185185075
2016-06-06 00:00:00+00:00,108.83,111.2,111.5,108.5,572761,1.0,pelt_rbf,2016-06-06,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.019248395967002896
2016-06-07 00:00:00+00:00,110.5,112.4,113.12,110.17,959619,0.0,pelt_rbf,2016-06-07,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.010791366906474753
2016-06-08 00:00:00+00:00,112.02,111.65,113.83,109.8,1135774,0.0,pelt_rbf,2016-06-08,-0.9983579516410828,0.75,0.5,11:36: Курс доллара упал ниже 64 руб. впервые с конца апреля,0.2753284096717834,0.21973466361607707,-0.006672597864768703
2016-06-09 00:00:00+00:00,111.46,111.0,111.83,110.11,699569,0.0,pelt_rbf,2016-06-09,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.0058217644424541914
2016-06-10 00:00:00+00:00,110.0,110.81,112.14,107.66,416113,0.0,pelt_rbf,2016-06-10,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.0017117117117116942
2016-06-13 00:00:00+00:00,110.0,110.81,112.14,107.66,416113,0.0,pelt_rbf,2016-06-13,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0
2016-06-14 00:00:00+00:00,110.8,113.1,113.26,110.76,1266169,0.0,pelt_rbf,2016-06-14,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.020666004873206356
2016-06-15 00:00:00+00:00,113.27,115.74,115.89,113.1,750301,0.0,pelt_rbf,2016-06-15,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.023342175066312976
2016-06-16 00:00:00+00:00,115.94,114.9,115.94,113.34,658732,0.0,pelt_rbf,2016-06-16,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.007257646448937227
2016-06-17 00:00:00+00:00,115.0,113.09,115.0,113.09,457065,0.0,pelt_rbf,2016-06-17,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.015752828546562236
2016-06-20 00:00:00+00:00,113.6,119.0,119.0,113.6,886904,0.0,pelt_rbf,2016-06-20,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.052259262534264606
2016-06-21 00:00:00+00:00,119.01,117.06,119.26,115.81,543129,0.0,pelt_rbf,2016-06-21,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.016302521008403348
2016-06-22 00:00:00+00:00,117.0,117.01,117.87,115.82,310451,0.0,pelt_rbf,2016-06-22,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.00042713138561423225
2016-06-23 00:00:00+00:00,116.5,117.05,117.39,115.74,379778,0.0,pelt_rbf,2016-06-23,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.00034185112383555705
2016-06-24 00:00:00+00:00,114.0,114.1,117.37,112.21,443518,0.0,pelt_rbf,2016-06-24,-0.9978247880935668,-0.5,-0.4,07:08: Доллар взлетел на 2 руб. на новостях о Brexit,-0.5495649576187134,-0.45148078006122766,-0.025202904741563503
2016-06-27 00:00:00+00:00,114.14,112.0,116.19,112.0,546937,0.0,pelt_rbf,2016-06-27,-0.007464230060577393,-0.25,0.1,08:14: На открытии торгов евро упал на 70 коп. | 10:24: Шведский SEB AB назвал рубль привлекательной валютой на фоне Brexit,-0.026492846012115476,0.15867568611437932,-0.018404907975460127
2016-06-28 00:00:00+00:00,112.49,112.99,113.18,111.12,319176,0.0,pelt_rbf,2016-06-28,-0.9979070425033569,0.8,0.2,07:35: Биржевой курс доллара опустился ниже 65 руб.,0.1404185914993286,0.26433189052864137,0.008839285714285605
2016-06-29 00:00:00+00:00,113.18,113.75,113.98,112.5,274775,0.0,pelt_rbf,2016-06-29,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.006726258960970011
