title,published,KernAI_stock_news_distilbert,gigachat_score_only,deepseek_score
Инвесторы открыли почти 21 тыс. индивидуальных счетов с начала года,2015-05-06 12:36:04,48.51691126823425,50,50
Биржевой курс доллара опустился ниже 50 руб.,2015-05-07 15:42:07,-99.78906512260437,75,50
Чистая прибыль Московской биржи  в 1-м квартале выросла на 127%,2015-05-14 07:18:20,99.58330988883972,80,80
Зампред ВТБ объяснил аномальный рост акций банка,2015-05-19 10:36:29,-98.76083731651306,75,50
Источник дохода ВТБ разочаровал рынок,2015-05-19 12:58:16,-99.85828399658203,-50,-40
Экспортеры помогли рублю укрепиться,2015-05-25 12:06:16,99.73205924034119,75,50
Акции Сбербанка упали из-за ожиданий слабой отчетности,2015-05-27 13:36:03,-99.82430934906006,-50,-40
Биржевой курс доллара поднялся выше 53 руб.,2015-06-01 07:47:08,99.79870319366455,-40,50
Биржевой курс доллара превысил 56 руб.,2015-06-04 14:54:39,98.58303666114807,-20,-30
"Донбасс, США и ЦБ обвалили рубль",2015-06-04 19:46:45,-99.70596432685852,Error_Evaluation_Gigachat,-70
Трейдеры сообщили о сбое на Московской бирже,2015-06-09 10:53:28,-99.78524446487427,-80,-40
На Московской бирже произошел сбой,2015-06-15 18:31:06,-99.80619549751282,-80,-50
Биржевой курс доллара упал ниже 54 руб.,2015-06-16 07:21:50,-99.82485771179199,70,40
Биржевой курс доллара превысил 54 руб.,2015-06-17 07:45:18,98.51657748222351,-30,50
Биржевой курс евро поднялся выше 61 руб.,2015-06-17 08:37:29,99.82993006706238,50,50
Московская биржа объяснила причины сбоя ,2015-06-17 09:55:53,0,50,-30
Граждане устремились на биржу после валютного кризиса,2015-06-21 19:29:11,-99.63505268096924,85,50
На Московской бирже произошел новый сбой,2015-06-29 13:58:02,-99.7886598110199,-80,-40
Курс евро к рублю вяло отреагировал на итоги референдума в Греции,2015-07-06 07:21:59,0,25,5
Индекс ММВБ впервые с марта опустился ниже 1600 пунктов,2015-07-08 08:51:24,0,-50,-50
Биржевой курс евро опустился ниже 62 руб.,2015-07-16 09:53:30,-99.79274272918701,-50,-20
Биржевой курс доллара поднялся до максимальной за две недели отметки,2015-07-23 14:20:37,99.67556595802307,-50,15
Биржевой курс евро подскочил выше 65 руб.,2015-07-27 07:41:31,99.55933690071106,75,50
Биржевой курс доллара взлетел выше 59 руб.,2015-07-27 08:38:29,-99.66822266578674,-30,50
Биржевой курс евро превысил 66 руб.,2015-07-27 10:19:10,99.50700998306274,-50,50
Биржевой курс доллара превысил 60 руб.,2015-07-28 07:14:59,99.23290610313416,35,50
Московская биржа решила защитить инвесторов от торговых роботов,2015-07-28 18:46:06,0,-30,50
Биржевой курс доллара поднялся выше 63 руб.,2015-08-03 15:45:37,99.8211145401001,-50,50
Биржевой курс доллара на открытии торгов опустился ниже 63 руб.,2015-08-04 07:18:35,-99.68311190605164,75,-20
Московская биржа потеряет на Украине до 200 млн руб.,2015-08-05 11:38:34,-99.84656572341919,Error_Evaluation_Gigachat,-30
Биржевой курс британского фунта превысил 100 руб.,2015-08-06 10:10:11,98.8287627696991,80,50
Московская биржа сообщила о приостановке торгов на срочном рынке,2015-08-12 08:45:30,-99.76683259010315,-100,-70
Московская биржа объяснила приостановку торгов проблемой с оборудованием,2015-08-12 09:11:40,-99.68359470367432,-80,-30
Биржевой курс евро впервые с февраля поднялся до 73 руб.,2015-08-18 08:12:50,97.14654684066772,25,50
Биржевой курс евро достиг 74 руб.,2015-08-19 19:29:04,99.7743010520935,-50,5
Биржевой курс евро превысил 75 руб.,2015-08-20 09:11:54,94.65303421020508,-20,50
Биржевой курс евро вырос до 77 руб.,2015-08-21 11:05:11,99.72184896469116,50,50
Биржевой курс евро поднялся выше 78 руб.,2015-08-21 15:59:07,99.82479810714722,25,30
Биржевой курс доллара взлетел выше 69 рублей,2015-08-21 17:26:54,-99.72189664840698,-50,50
Биржевой курс евро взлетел выше 81 рубля,2015-08-24 07:07:45,99.77828860282898,-75,50
Биржевой курс доллара подскочил выше 71 рубля,2015-08-24 07:41:56,99.2188572883606,-50,-30
Биржевой курс евро взлетел выше 82 руб.,2015-08-24 13:05:13,99.66368675231934,75,50
Биржевой курс евро подскочил выше 83 руб.,2015-08-24 13:21:46,99.56673383712769,75,50
Биржевой курс евро превысил 80 руб. на открытии торгов,2015-08-26 07:44:24,99.72781538963318,75,50
Московская биржа заявила об ошибках отображения позиции на валютном рынке,2015-08-26 16:08:18,-99.75665807723999,-50,-30
Биржевой курс евро опустился ниже 75 рублей,2015-08-27 14:53:05,-99.77834820747375,-40,-30
Биржевой курс евро упал ниже 74 рублей,2015-08-27 15:13:59,-99.83019828796387,-50,-20
Биржевой курс евро опустился ниже 73 руб.,2015-08-28 16:58:03,-99.83358979225159,-50,-20
Торги на Московской бирже возобновили после нештатной ситуации,2015-09-01 13:11:39,0,75,-20
Причиной приостановки торгов на Московской бирже стал неисправный сервер,2015-09-01 18:57:50,-99.7129499912262,-100,-30
Биржевой курс евро поднялся выше 76 руб.,2015-09-02 10:34:20,99.82128143310547,50,35
Биржевой курс доллара поднялся выше 68 руб.,2015-09-04 07:37:46,99.8016357421875,-50,50
Московская биржа приостановила работу на всех рынках,2015-09-08 12:30:02,0,-100,-80
Московская биржа возобновила торги после двухчасового сбоя,2015-09-08 14:28:30,0,50,-40
Курс доллара после возобновления торгов вырос более чем на 40 коп.,2015-09-08 14:42:14,0,-30,5
«Продам извинения. Дешево»: как трейдеры пережили сбой на бирже,2015-09-08 15:15:58,-76.38958692550659,-80,0
ЦБ проанализирует информацию о сбое на Московской бирже,2015-09-08 15:51:26,0,30,-30
Московская биржа объяснила причину сбоя,2015-09-08 19:35:22,0,50,-20
На Московской бирже произошел новый сбой,2015-09-16 08:03:18,-99.7886598110199,-80,-40
На Московской бирже возобновилась трансляция котировок индекса РТС,2015-09-16 08:44:05,0,50,50
Московская биржа приостановила торги на срочном рынке,2015-09-21 07:34:31,-96.57710194587708,-100,-50
Московская биржа перенесла возобновление торгов по просьбе трейдеров,2015-09-21 08:56:38,0,-50,-20
Трейдеры объяснили причины проблем на Московской бирже,2015-09-21 09:49:37,0,-50,-30
Московская биржа возобновила торги после сбоя,2015-09-21 10:00:43,0,75,30
Московская биржа назвала причину приостановки торгов,2015-09-21 15:33:41,0,35,-40
«Недоработали»: почему участились сбои на Московской бирже,2015-09-21 18:01:53,0,-80,-40
ЦБ обеспокоили сбои на Московской бирже,2015-09-22 11:03:43,-99.75627660751343,-50,-40
СМИ узнали о продаже российской доли в Украинской бирже Коломойскому,2015-09-23 08:35:00,0,Error_Evaluation_Gigachat,-20
Набсовет Московской биржи одобрил выход из украинских активов,2015-09-24 13:56:59,0,Error_Evaluation_Gigachat,30
На Московской бирже появится индекс госкомпаний,2015-09-24 23:06:43,86.14857196807861,75,50
Аналитики предсказали рост индекса РТС более чем на 20% в 2016 году,2015-09-25 10:11:36,84.09836292266846,80,75
Новый индекс госкомпаний составит половину капитализации фондового рынка,2015-09-28 17:16:07,98.93792271614075,50,50
Последний сбой на Московской бирже случился из-за попытки «вылечить» сбои,2015-10-04 21:02:43,-97.68611788749695,-50,-30
Акции «Трансаэро» подорожали на 60%,2015-10-06 14:20:51,99.39308166503906,-50,50
Украинский регулятор отозвал лицензию у «дочки» Московской биржи,2015-10-07 11:48:40,-99.74931478500366,-90,-30
Биржевой курс доллара опустился ниже 61 руб.,2015-10-09 10:52:08,-99.80719089508057,50,50
Биржевой курс доллара превысил 62 руб.,2015-10-12 17:44:18,98.046875,-50,50
Московская биржа приостановила торги на срочном рынке,2015-10-15 15:23:59,-96.57710194587708,-100,-50
Московская биржа пообещала возобновить торги на срочном рынке в 19:05,2015-10-15 15:57:51,0,30,50
У трейдеров Московской биржи возникли сложности с подключением к системе,2015-10-21 08:49:41,-99.5215654373169,-80,-40
Авиакомпания «Трансаэро» подорожала за три часа в три раза,2015-10-21 09:42:33,99.77130889892578,-50,50
Акции «Трансаэро» подешевели на 15%,2015-10-22 07:29:47,-99.80170726776123,-30,-30
Акции «Трансаэро» упали на 25%,2015-10-23 07:50:04,-99.81132745742798,-100,-30
Цена акций Сбербанка обновила годовой максимум,2015-10-26 15:12:03,78.40136289596558,85,75
Акции «Яндекса» подскочили почти на 10%,2015-10-27 11:43:33,99.72414970397949,80,75
Рубль упал более чем на 50 копеек на открытии торгов,2015-10-28 07:50:18,-99.80683922767639,-30,-40
Акции «Трансаэро» подорожали на 40%,2015-10-28 13:05:03,99.2588996887207,-50,50
Стоимость акций «Трансаэро» выросла на 70%,2015-10-28 14:40:50,-53.88351082801819,-50,50
Биржевой курс доллара впервые с конца октября достиг 65 руб.,2015-11-11 16:05:34,97.36984372138977,-20,30
Акции «Трансаэро» взлетели более чем на 45%,2015-11-12 08:42:58,99.67795014381409,-30,70
Биржевой курс доллара превысил 66 руб. впервые со 2 октября,2015-11-12 13:17:21,99.51359629631042,-50,-30
Биржевой курс евро превысил 71 руб. впервые с 30 октября,2015-11-12 13:37:23,99.64576363563538,50,35
Акции Сбербанка превысили 100 руб. впервые с января 2014 года,2015-11-17 11:46:28,99.85322952270508,85,70
Биржевой курс евро упал ниже 69 руб.,2015-11-17 16:52:09,-99.83824491500854,-50,-30
Дивидендная история: аналитики советуют покупать акции Московской биржи,2015-11-18 15:20:16,98.63908290863037,80,70
Большинство владельцев инвестсчетов выбрали вложения в акции,2015-11-20 17:02:42,98.71990084648132,80,70
Разворот на 180 градусов: как рынки реагировали на новости о сбитом Су-24,2015-11-24 19:07:17,0,0,-30
Акции «Аэрофлота» и «Газпрома» упали после заявлений Улюкаева по Турции,2015-11-26 13:40:57,-99.83764886856079,-50,-40
Индекс РТС впервые за два месяца опустился ниже 800 пунктов,2015-12-07 09:53:30,-98.20564389228821,-50,-50
Биржевой курс доллара превысил 69 руб. впервые с сентября,2015-12-07 11:51:06,99.46478009223938,-30,-30
Биржевой курс евро поднялся до 75 руб. на новостях о нефти,2015-12-07 15:57:48,99.6786117553711,-30,50
Биржевой курс доллара опустился ниже 69 руб.,2015-12-09 15:36:55,-99.79625940322876,50,50
Российские индексы ответили ростом на повышение ставки ФРС,2015-12-17 07:38:03,99.56685304641724,50,50
Сайт Московской биржи был недоступен больше часа,2015-12-21 13:31:15,-99.17219281196594,-50,-30
Сайт Московской биржи возобновил работу,2015-12-21 14:28:09,0,30,50
Ставка на дивиденды: стоит ли покупать акции Московской биржи,2015-12-21 15:31:51,99.74560141563416,75,50
Акции «Полюс Золота» взлетели на 37%,2015-12-21 17:47:38,-99.71681237220764,65,75
Биржевой курс евро опустился ниже 76 руб.,2015-12-23 16:59:09,-99.83200430870056,-50,-30
Биржевой курс евро вновь превысил 78 руб.,2015-12-28 08:54:17,99.53022003173828,50,30
Индекс РТС опустился до минимального с августа 2015 года уровня,2015-12-28 11:39:57,-99.82478618621826,-80,-70
На срочном рынке Московской биржи произошел сбой,2015-12-29 11:41:29,-99.80729818344116,-80,-50
Российский фондовый рынок обвалился вслед за азиатским,2016-01-11 07:55:38,-99.8282790184021,-80,-70
Индекс РТС упал ниже 700 пунктов впервые с декабря 2014 года,2016-01-11 15:31:34,-99.82535243034363,-80,-70
Рубль удивил финансистов своей стойкостью,2016-01-11 17:47:56,96.24157547950745,50,50
Биржевой курс доллара опустился ниже 76 руб.,2016-01-12 14:31:32,-99.79106783866882,25,-20
Акции «Трансаэро» выросли почти на 60%,2016-01-18 19:12:37,99.81600642204285,-50,50
Сайт Московской биржи оказался недоступен из-за ограничений хостинга,2016-01-19 09:04:03,0,-80,-30
Биржевой курс евро подскочил выше 89 руб.,2016-01-20 15:46:43,-95.59233784675598,-50,50
Власти вспомнили о проверенном способе борьбы с обвалами рубля,2016-01-21 17:43:21,0,50,30
Зампред правления Московской биржи покинет свой пост,2016-01-29 08:39:30,0,-50,10
Советник президента объяснил валютный ажиотаж на бирже бездействием ЦБ,2016-01-29 20:07:16,0,-50,-40
Акции «Аэрофлота» подскочили после сообщений о возможной приватизации,2016-02-01 12:40:47,99.84433054924011,85,70
Акции Московской биржи упали на 7% после новостей от Chengdong,2016-02-04 08:00:58,-99.83105659484863,-70,-40
Без лимита: как частный трейдер наторговал валютой на 42 млрд руб.,2016-02-04 10:02:33,0,50,30
Акции Московской биржи обвалила продажа доли Chengdong с дисконтом в 10%,2016-02-04 13:14:24,-99.59773421287537,-80,-40
Биржевой курс евро взлетел выше 90 руб.,2016-02-09 18:23:07,99.481201171875,-80,50
Биржевой курс евро впервые с 1 февраля опустился ниже 84 руб.,2016-02-17 16:29:40,-99.78995323181152,-50,-30
Московская биржа получила рекордную прибыль в 2015 году,2016-03-03 06:34:23,99.78125095367432,80,70
Индекс РТС превысил 800 пунктов впервые с начала декабря,2016-03-03 13:41:27,99.77230429649353,35,70
Биржевой курс доллара опустился ниже 73 руб.,2016-03-03 20:16:32,-99.79863166809082,50,15
Подарок от рубля: что будет с курсом в длинные праздники,2016-03-04 13:18:20,96.16186022758484,75,5
В России появился первый ETF на индекс РТС,2016-03-04 13:32:06,0,50,50
Индекс ММВБ достиг максимума c 2008 года,2016-03-04 15:49:53,99.81579184532166,90,80
Рубль к празднику: надолго ли укрепилась российская валюта,2016-03-08 17:28:22,0,50,30
Биржевой курс евро впервые с декабря упал ниже 78 руб.,2016-03-09 15:30:08,-99.45557117462158,-50,-20
Российские банки смогут пополнять капитал юанями,2016-03-09 18:17:05,99.67959523200989,50,50
Альфа-банк предсказал дальнейшее ослабление рубля в марте,2016-03-11 10:21:43,-99.83432292938232,-50,-30
Московская биржа предупредила о проблемах при заходе на ее сайт,2016-03-21 10:37:04,-99.83643889427185,-50,-20
Стоимость акций Сбербанка установила новый рекорд,2016-03-22 07:53:53,99.7847318649292,80,70
Биржевой курс доллара упал почти на рубль,2016-03-29 17:19:28,-99.76885318756104,-50,-30
ЦБ привлечет ученых к обнаружению манипуляций на рынке,2016-03-30 12:49:35,99.78985786437988,50,5
Биржевой курс доллара опустился до минимума с 1 декабря 2015 года,2016-04-12 08:15:52,-99.81075525283813,-75,-30
Индекс ММВБ достиг максимума c 2008 года,2016-04-13 08:52:23,99.81579184532166,75,80
Срочный рынок Московской биржи на 40 минут стал недоступен через интернет,2016-04-25 07:56:34,0,-80,-30
Московская биржа приостановила торги на срочном рынке,2016-04-25 08:46:52,-96.57710194587708,-100,-40
Московская биржа восстановила торги на срочном рынке,2016-04-25 09:22:35,98.59045147895813,50,50
Альфа-банк предсказал конец укрепления рубля,2016-04-25 13:07:25,-90.17059206962585,-50,-30
Московская биржа объяснила причину остановки торгов,2016-04-25 14:17:44,0,35,-30
Московская биржа начнет торги швейцарским франком,2016-04-26 13:36:40,0,50,50
Биржевой курс евро опустился ниже 73 руб. впервые с начала декабря,2016-04-28 15:54:17,-99.8241662979126,-45,-20
Биржевой курс евро опустился ниже 73 руб. ,2016-04-29 10:54:41,-99.83358979225159,-50,-30
Биржевой курс доллара впервые за месяц превысил 67 рублей,2016-05-19 14:16:20,0,-25,30
Кризисная щедрость: как растут доходы руководителей российских компаний,2016-05-22 21:30:51,95.58324217796326,-50,-30
ЦБ порекомендовал брокерам ввести ограничения на валютном рынке,2016-05-27 15:00:56,86.14901900291443,-50,-40
Альфа-банк предсказал взрывной рост доллара,2016-06-02 10:08:16,99.81743097305298,-80,50
Курс доллара упал ниже 64 руб. впервые с конца апреля,2016-06-08 11:36:00,-99.83579516410828,75,50
Доллар взлетел на 2 руб. на новостях о Brexit,2016-06-24 07:08:01,-99.78247880935669,-50,-40
Совкомбанк проведет первое за год банковское IPO на Московской бирже,2016-06-26 21:01:45,96.47027850151062,75,50
На открытии торгов евро упал на 70 коп.,2016-06-27 08:14:58,-99.77895021438599,-50,-30
Шведский SEB AB назвал рубль привлекательной валютой на фоне Brexit,2016-06-27 10:24:03,98.28610420227051,Error_Evaluation_Gigachat,50
Биржевой курс доллара опустился ниже 65 руб.,2016-06-28 07:35:04,-99.7907042503357,80,20
Инвесторы вывели из России $100 млн после Brexit ,2016-07-01 09:17:55,0,Error_Evaluation_Gigachat,-30
Российский рынок акций в июне потерял 42 млрд руб.,2016-07-04 09:09:50,-99.83541965484619,-50,-50
ВТБ24 предсказал ослабление рубля на 5–15%,2016-07-06 09:07:36,-99.76143836975098,-70,-30
Иностранцы вложили в российские госбумаги 20 млрд рублей в июне,2016-07-11 15:37:54,99.59021210670471,50,70
Газпромбанк предупредил о новом ослаблении рубля после выплаты дивидендов,2016-07-12 14:04:41,-99.85888600349426,-75,-30
Московская биржа задумалась о введении платы за информацию для инвесторов,2016-07-18 12:44:42,0,-75,-20
Биржевой курс доллара опустился ниже 66 руб.,2016-08-04 16:48:15,-99.79305267333984,50,30
Рубль показал аномальное снижение,2016-08-12 11:19:27,-99.41595792770386,-50,-70
Индекс ММВБ достиг нового максимума за всю историю,2016-08-15 08:42:49,99.77954626083374,85,80
ЦБ предложил вложить деньги пенсионеров в стартапы,2016-08-23 16:05:02,98.23227524757385,-50,50
Акции Сбербанка установили исторический рекорд,2016-08-25 16:02:14,99.81421232223511,85,70
Сбербанку предсказали статус самой дорогой компании в России,2016-08-26 17:54:22,54.76793050765991,80,75
Индекс ММВБ впервые в истории преодолел отметку 2000 пунктов,2016-09-02 13:29:07,97.36874103546143,80,80
Частных инвесторов ограничат в праве торговли акциями и облигациями,2016-09-15 17:13:02,-99.59321618080139,-80,-40
Райффайзенбанк предсказал рекордный обвал рубля при рисковом сценарии ЦБ,2016-09-29 15:39:40,-99.80185031890869,Error_Evaluation_Gigachat,-70
Рубль вырос до максимума 2016 года,2016-09-30 18:57:17,99.81414079666138,50,50
Биржевой курс доллара превысил отметку в 63 руб.,2016-10-12 15:40:51,97.89436459541321,-50,50
ВТБ столкнулся с низким спросом на однодневные облигации,2016-10-24 19:15:01,0,-50,-30
Крупные корпорации поделятся валютой с рынком,2016-10-27 12:01:13,98.00830483436584,75,70
Первое пенсионное IPO привлекло частных инвесторов,2016-10-27 18:43:03,94.97902393341064,25,50
Банки предсказали потери из-за допуска корпораций на денежный рынок,2016-11-03 15:46:45,-99.72151517868042,-75,-40
Биржевой курс доллара превысил 64 руб. впервые с 28 сентября,2016-11-07 07:30:55,99.57192540168762,-50,-30
Мировые рынки отреагировали ростом на выборы президента США,2016-11-08 12:43:38,0,50,70
Сайт Московской биржи временно отключился,2016-11-08 13:29:23,-99.68680739402771,-80,-30
Московская биржа объяснила сбой в работе сайта повышенной нагрузкой,2016-11-08 15:54:16,-99.60112571716309,-50,-20
Биржевой курс рубля упал на новостях о лидерстве Трампа на выборах в США,2016-11-09 07:12:39,-99.73926544189453,Error_Evaluation_Gigachat,-30
Московская биржа приостанавливала торги на валютном рынке,2016-11-11 10:01:53,0,-50,-50
Московская биржа возобновила торги на валютном рынке,2016-11-11 10:18:14,0,50,50
Индекс РТС достиг максимума за полтора года,2016-11-22 08:34:01,99.84431862831116,75,80
"Московская биржа зарегистрировала облигации «Роснефти» на 1,07 трлн руб.",2016-12-02 08:06:23,98.9589512348175,50,50
Белые карлики фондового рынка: чьи акции выросли более чем на 300%,2016-12-07 17:50:02,96.3449239730835,50,75
Биржевой курс евро упал ниже 66 руб. впервые с июля 2015 года,2016-12-09 16:25:30,-99.83953833580017,-70,-30
Биржевой курс доллара подскочил выше 62 руб.,2016-12-14 20:26:56,99.35179948806763,-30,-30
ФАС предложила торговать на бирже семечками и мясом,2016-12-15 16:59:11,0,50,5
Сколько лучшие частные инвесторы России зарабатывают на соревнованиях,2016-12-19 17:40:44,98.43429327011108,25,30
Московская биржа подписала соглашения с китайскими брокерами,2016-12-22 08:34:34,99.59725737571716,50,70
Индекс ММВБ открыл 2017 год новым историческим рекордом,2017-01-03 08:33:30,0,85,80
Биржевой курс доллара упал ниже 60 руб. впервые с июля 2015 года,2017-01-05 11:35:53,-99.8149037361145,70,30
Московская биржа приостановила торги на фондовом рынке,2017-01-16 11:42:08,-99.49222207069397,-100,-70
Московская биржа объяснила причины приостановки торгов на фондовом рынке,2017-01-16 13:33:12,-98.4411895275116,50,-30
Московская биржа провела переоценку акций своих эмитентов,2017-01-20 22:04:16,0,50,50
Участники рынка раскритиковали идею фонда страхования частных инвестиций,2017-02-01 21:03:18,-99.8051643371582,-50,-40
Интервенции Минфина оказали психологическое давление на рубль,2017-02-07 18:41:18,-99.62064027786255,-30,-30
Группа ПИК выкупит большинство ценных бумаг с Лондонской биржи,2017-03-27 08:24:08,84.43734645843506,50,70
Московская биржа объявила о смене названия основного индекса,2017-04-05 12:52:59,0,50,5
Индекс РТС впервые с середины марта опустился ниже 1100 пунктов,2017-04-10 07:31:37,-95.45724391937256,-50,-40
Московская биржа рассмотрит запуск торгов деривативами на нефть,2017-04-27 11:06:39,99.26884770393372,80,50
Кудрин вновь стал главой наблюдательного совета Московской биржи,2017-04-27 13:15:14,0,50,50
Московская биржа остановила обычные торги акциями «Системы»,2017-05-03 07:49:59,0,-50,-30
"Московская биржа сократила чистую прибыль на 28,4%",2017-05-18 07:33:50,-98.85367155075073,-75,-40
Индексы Московской биржи упали после одобрения сенатом США новых санкций,2017-06-15 07:18:33,-99.68200922012329,Error_Evaluation_Gigachat,-70
Индекс ММВБ упал до минимума с февраля 2016 года,2017-06-15 08:02:44,-99.66980218887329,-75,-75
Отзыв иска «Роснефти» к АФК «Система» оказался фальшивкой,2017-06-20 13:39:33,0,80,-30
Наторговавший валютой на 42 млрд руб. трейдер проиграл иск к Альфа-банку,2017-06-21 18:16:52,-99.53374862670898,Error_Evaluation_Gigachat,-20
Акции «Системы» на Московской бирже подешевели до минимума с 2014 года,2017-06-27 07:38:21,93.8170850276947,-95,-70
Московская биржа заявила о планах выплатить промежуточные дивиденды,2017-06-30 17:32:13,0,80,50
Центробанк выявил факты манипуляции облигациями «Газпрома»,2017-07-20 11:32:12,0,-80,-40
