title,published,KernAI_stock_news_distilbert,gigachat_score_only,deepseek_score
Суд в Москве арестовал администратора паблика «Омбудсмен полиции»,2020-05-25 18:58:36,-99.40447211265564,-80,0
Глава ДНР заявил о взломе его страницы «ВКонтакте»,2020-06-06 14:15:26,-99.20125603675842,Error_Evaluation_Gigachat,-10
Mail.ru Group компенсировала падение рекламных доходов за счет игр,2020-07-23 06:54:08,54.2452335357666,50,50
Во «ВКонтакте» подтвердили проблемы у части пользователей соцсети,2020-08-10 19:45:42,-99.82522130012512,-50,-10
Пользователи сообщили о сбое в работе социальной сети «ВКонтакте»,2020-08-15 16:52:27,-99.79314804077148,-80,-20
Шуфутинский ответил на запрет «ВКонтакте» шутить про 3 сентября,2020-09-03 10:12:01,0.0,Error_Evaluation_Gigachat,0
Киев заявил о постановке на учет всех использующих «ВКонтакте» на Украине,2020-09-25 10:10:35,0.0,Error_Evaluation_Gigachat,-20
«ВКонтакте» выступила против планов Киева поставить пользователей на учет,2020-09-25 14:00:05,0.0,Error_Evaluation_Gigachat,5
Юристы оценили риски для пользователей «ВКонтакте» из-за слежки Киева,2020-09-25 16:03:41,-53.5717248916626,Error_Evaluation_Gigachat,-20
Топ-менеджеры Telegram и «ВКонтакте» испытали российскую вакцину от COVID,2020-11-17 21:00:33,97.90215492248537,Error_Evaluation_Gigachat,40
«ВКонтакте» пометила страницы умерших пользователей,2020-11-26 12:51:59,0.0,-50,5
Аналитики назвали обладающие максимумом знаний о пользователях приложения,2020-11-30 09:19:02,0.0,75,50
«Яндекс» запустил сервис объявлений,2020-12-01 11:01:44,97.90573120117188,50,50
Евросоюз внес Telegram и «ВКонтакте» в «список наблюдения за пиратством»,2020-12-16 00:29:43,0.0,-75,-20
«Вконтакте» устранила сбой в работе,2020-12-19 13:41:21,-56.42802715301514,80,5
Роскачество предупредило о новом виде мошенничества во «ВКонтакте»,2021-01-14 08:31:21,-99.83693957328796,-50,-10
Роскомнадзор вслед за TikTok потребовал от VK удалять призывы к митингам,2021-01-20 19:58:30,0.0,Error_Evaluation_Gigachat,-40
Роскомнадзор решил оштрафовать соцсети за привлечение детей на митинги,2021-01-21 14:16:02,98.5260009765625,-50,-30
Роскомнадзор высчитал процент удаленных из соцсетей призывов к митингу,2021-01-22 12:46:33,0.0,25,5
Пользователи сообщили о сбое в работе «ВКонтакте»,2021-02-01 15:40:13,-99.8150885105133,-50,-20
Суд разрешил резиденту «Сколково» сбор данных пользователей «ВКонтакте»,2021-02-12 14:18:14,0.0,-25,30
«ВКонтакте» вычислила среднюю цену на услугу «откопать автомобиль»,2021-02-15 13:27:53,94.5957362651825,50,0
VK Pay выпустит виртуальную карту и начнет начислять бонусы за покупки,2021-03-03 07:00:33,98.30297827720642,85,50
Выручка Mail.ru Group увеличилась в 2020 году на фоне пандемии,2021-03-04 08:10:37,0.0,50,60
«ВКонтакте» обжалует штраф за несвоевременное удаление призывов к акциям,2021-03-09 12:37:01,-99.745911359787,-50,-20
«ВКонтакте» опровергла передачу данных пользователей по делу Галяминой,2021-03-11 19:50:01,-95.73076367378236,Error_Evaluation_Gigachat,5
"Пользователи рассказали, какую скидку готовы сделать на покупки друзьям",2021-03-19 03:02:55,0.0,25,5
Глава «Одноклассников» раскрыл последствия платной регистрации в соцсети,2021-03-26 07:00:27,-98.19891452789308,-50,20
Во «ВКонтакте» сменился генеральный директор,2021-03-30 11:35:48,0.0,30,5
«ВКонтакте» сообщила об угрозе штрафа от Роскомнадзора за ролики,2021-04-09 18:18:26,-99.68395233154295,-50,-30
Во ФСИН открестились от заблокированной группы во «ВКонтакте»,2021-04-13 07:25:23,-99.41794872283936,25,0
«ВКонтакте» объяснила наличие верифицированной страницы ФСИН в соцсети,2021-04-13 08:50:54,0.0,Error_Evaluation_Gigachat,5
TikTok обошел «ВКонтакте» по времени пользования сервисом,2021-04-23 04:00:17,-98.58213067054749,35,5
"Новые штрафы для водителей, рекордный заказ коллекторам. Главное за ночь",2021-04-23 05:59:22,-99.78981018066406,-50,5
"«ВКонтакте» оштрафовали на 1,5 млн руб. за видео с призывами к митингам",2021-05-12 13:07:02,-99.8396337032318,-40,-10
«ВКонтакте» и «Ситимобил» запустили прокат самокатов,2021-05-18 09:11:04,99.20862317085266,50,20
VK Fest перенесли на конец августа из-за COVID-19,2021-06-22 16:58:21,-98.39690923690796,-50,-20
Арбитраж запретил резиденту «Сколково» собирать данные из «ВКонтакте»,2021-07-06 14:17:13,0.0,50,-20
Сервис объявлений сообщил о росте спроса на аренду сапов на 50%,2021-07-17 03:00:14,97.63882160186768,75,15
Mail.ru Group получила убыток в ₽2 млрд во втором квартале,2021-07-29 07:09:13,-99.80972409248352,-80,-40
VK Fest в Петербурге перенесли на год из-за COVID,2021-07-30 10:36:01,0.0,-80,-20
Пользователи сообщили о сбое в работе «ВКонтакте»,2021-08-29 07:39:09,-99.8150885105133,-80,-20
Сервис объявлений нашел различия в покупках у рабочих и клерков,2021-08-31 02:00:16,0.0,35,5
Тысячи пользователей пожаловались на сбой в работе «ВКонтакте»,2021-09-03 13:14:07,-99.8462438583374,-80,-20
"Эксперты назвали соцсеть, которую выберут россияне при отсутствии других",2021-09-11 05:00:50,66.14652276039124,50,5
«ВКонтакте» объяснила блокировку страниц сторонников Навального,2021-09-21 16:18:27,-99.37443137168884,Error_Evaluation_Gigachat,-20
«Ростелеком» зафиксировал сбой в иностранных интернет-сетях,2021-10-04 19:19:38,-99.82280135154724,75,-20
«ВКонтакте» ответила на сообщения о сбоях в работе соцсети,2021-10-08 12:18:59,-95.99178433418274,50,5
В работе соцсети «ВКонтакте» произошел сбой,2021-10-10 10:05:07,-82.79629945755005,-50,-20
Пользователи пожаловались на сбой в работе «ВКонтакте»,2021-10-19 05:31:58,-99.84638690948486,-50,-20
Эксперты узнали о сайтах-фейках PornHub для кражи паролей от «ВКонтакте»,2021-11-10 01:30:53,0.0,Error_Evaluation_Gigachat,-10
Сервис VK заявил о снижении просмотров роликов из «ВКонтакте» в «Яндексе»,2021-12-01 15:03:50,-99.8370349407196,-50,-20
USM Усманова вышла из капитала VK. Что важно знать о сделке,2021-12-02 11:27:01,0.0,Error_Evaluation_Gigachat,30
Усманов назвал участие USM в капитале VK важной частью ее истории,2021-12-02 14:20:28,0.0,35,50
VK видео открыла доступ к контенту без авторизации,2021-12-03 01:07:39,0.0,80,50
Гендиректор VK Борис Добродеев уйдет в отставку,2021-12-03 10:04:37,-97.00498580932616,Error_Evaluation_Gigachat,-30
Владимир Кириенко возглавит VK,2021-12-03 12:27:45,0.0,75,30
"Group-IB предупредила о мошенниках, использующих страх перед вакцинацией",2021-12-08 11:02:47,-99.83067512512208,-30,-10
«ВКонтакте» назвала Путина и Навального самыми обсуждаемыми людьми года,2021-12-10 07:00:10,0.0,Error_Evaluation_Gigachat,5
Неизвестные взломали группу «Яндекс.Go» во «ВКонтакте»,2021-12-20 16:06:52,-98.77386093139648,-50,-20
В Смоленске на блогера завели дело за критику граффити с ветераном,2021-12-23 20:37:30,0.0,35,0
В кабмине утвердили первые два социально значимых сайта,2022-01-26 23:23:05,0.0,25,5
В работе «ВКонтакте» произошел сбой,2022-02-04 16:13:11,-99.68591928482056,-50,-20
"Вслед за VK сбой затронул СПБ биржу, Instagram и WhatsApp",2022-02-04 17:10:05,0.0,-75,-30
Число нецензурных постов в соцсетях за год регулирования снизилось на 1%,2022-02-17 04:30:06,-98.82510304450987,50,5
"В VK сообщили, что санкции в отношении Кириенко не повлияли на компанию",2022-02-23 11:38:25,-99.72184896469116,Error_Evaluation_Gigachat,30
Минцифры предложило госорганам «переехать» в Telegram и во «ВКонтакте»,2022-03-06 03:41:28,0.0,50,50
Правительство и Госдума прекратят работу в Instagram,2022-03-11 18:48:27,-99.74440336227416,50,5
«Яндекс.Музыка» и VK столкнулись с проблемами с западными новинками,2022-03-14 15:07:44,-99.5195209980011,-50,-20
Telegraph узнал о покупке Лондоном рекламы в VK для борьбы с «фейками»,2022-03-20 02:58:59,-99.52868223190308,50,5
VK опровергла продажу рекламы британскому правительству,2022-03-20 09:43:19,0.0,50,10
«ВКонтакте» заблокировала фан-группу Екатерины Шульман,2022-03-20 11:24:57,-99.41470623016356,Error_Evaluation_Gigachat,0
«ВКонтакте» заблокировала страницы Навального и Яшина,2022-03-22 10:17:42,-96.7082381248474,Error_Evaluation_Gigachat,-20
«ВКонтакте» заблокировала страницы Ходорковского и «Сталингулаг»,2022-03-26 15:37:44,-99.51472878456116,Error_Evaluation_Gigachat,-10
В России запустили сервис по переносу каналов из YouTube во «ВКонтакте»,2022-04-09 23:22:05,73.64838719367981,85,30
"В Латвии заблокируют «ВКонтакте», «Одноклассники» и «Мой мир»",2022-05-12 18:30:45,-99.72783923149107,-80,-20
«ВКонтакте» объяснила блокировку страниц Вишневского и Резника,2022-06-02 20:25:49,-99.32720065116882,Error_Evaluation_Gigachat,5
Twitter и «ВКонтакте» разблокировали в Узбекистане,2022-08-01 17:39:41,0.0,80,30
В Совбезе объяснили взломом пост на странице Медведева во «Вконтакте»,2022-08-02 07:46:12,-99.7276246547699,Error_Evaluation_Gigachat,0
"VK заявила, что пост на странице Медведева выпустил другой пользователь",2022-08-02 09:06:35,0.0,Error_Evaluation_Gigachat,0
"Медведев заявил, что взломавшие его страницу не останутся безнаказанными",2022-08-04 09:25:49,-96.83961868286131,Error_Evaluation_Gigachat,0
Сообщество «ОВД-Инфо» заблокировали во «ВКонтакте»,2022-08-11 23:22:58,-99.66951608657835,Error_Evaluation_Gigachat,5
Правительство обяжет чиновников вести страницы в «Одноклассниках»,2022-09-05 07:25:24,0.0,25,5
Во «ВКонтакте» объяснили запрет музыканту собирать деньги для военных,2022-09-18 13:33:20,-99.37968254089355,Error_Evaluation_Gigachat,0
Приложение VK пропало из App Store,2022-09-26 19:32:24,-99.19180274009705,-80,-30
Минцифры и VK попросили Apple объяснить удаление приложения из App Store,2022-09-26 22:34:52,-88.48560452461243,50,-20
В работе соцсети «ВКонтакте» произошел сбой,2022-10-12 08:55:59,-82.79629945755005,-50,-20
Приложение «ВКонтакте» вернулось в App Store,2022-10-13 19:38:19,0.0,80,50
Муниципального депутата Дикарева задержали в Москве из-за поста 2014 года,2022-10-17 23:51:04,-99.73716735839844,Error_Evaluation_Gigachat,5
В VK появилась маркировка сообществ с потенциальным ЛГБТ-контентом,2022-12-08 23:35:46,79.58450317382812,Error_Evaluation_Gigachat,15
В работе «ВКонтакте» произошел сбой,2022-12-09 05:31:39,-99.68591928482056,-50,-20
В работе «ВКонтакте» произошел сбой,2023-02-07 17:15:21,-99.68591928482056,-50,-20
ВТБ допустил запуск онлайн-банка во «ВКонтакте» и «Одноклассниках»,2023-02-14 06:00:39,94.34770345687866,50,50
Ройзмана задержали из-за репоста во «ВКонтакте»,2023-03-16 07:16:26,-99.72034692764282,Error_Evaluation_Gigachat,-10
Во «ВКонтакте» произошел сбой,2023-03-18 08:07:32,-99.72424507141112,-50,-20
ВТБ запустил онлайн-банк во «ВКонтакте»,2023-04-27 06:00:36,90.69759845733644,50,50
«ВКонтакте» заблокировала одно из аудиообращений Пригожина,2023-06-23 23:54:48,-99.75258708000185,Error_Evaluation_Gigachat,5
VK купила права на долгосрочную аренду Дома «Зингера» в Петербурге,2023-06-28 10:33:34,90.6861424446106,80,50
«ВКонтакте» покинут гендиректор и вице-президент по технологиям,2023-07-03 12:43:30,0.0,-80,-30
VK решила переехать в Россию и уйти с Лондонской биржи,2023-08-11 07:16:14,0.0,-90,30
VK объединила часть активов в две бизнес-группы,2023-09-04 18:12:30,0.0,50,50
Артемий Лебедев стал директором по дизайну «ВКонтакте»,2023-10-10 12:06:33,0.0,75,30
В работе «ВКонтакте» произошел сбой,2023-11-22 12:19:16,-99.68591928482056,-50,-30
«ВКонтакте» восстановила работу после сбоя,2023-11-22 16:56:42,98.98614883422852,75,5
"В VK рассказали, сколько зарабатывают паблики",2023-11-24 14:22:08,0.0,50,5
Какая соцсеть в России стала догонять «ВКонтакте» по аудитории,2024-01-08 20:30:10,0.0,-30,5
Вымогатели начали использовать ИИ для подделки голосовых в Telegram,2024-01-09 21:00:53,0.0,-30,-20
Суд в Москве запретил публикации о вакансиях «только для славян»,2024-01-15 17:11:15,0.0,50,5
В соцсети «ВКонтакте» произошел сбой,2024-01-16 08:41:16,-99.66692328453064,-50,-20
VK хочет вывести свою образовательную платформу на биржу — РБК,2024-03-01 06:39:09,94.99490857124329,85,50
РКН объяснил сбой в работе «ВКонтакте»,2024-04-01 20:56:12,-99.5438039302826,50,5
Дуров опроверг связь Telegram с российскими властями,2024-04-17 00:18:20,-89.02782201766968,Error_Evaluation_Gigachat,50
Что сказал Павел Дуров в интервью Такеру Карлсону. Главное,2024-04-17 02:56:55,0.0,50,5
"VK отчиталась о снижении аудитории «Одноклассников», «VK Музыки», «Дзена»",2024-05-23 21:00:32,-99.84410405158997,-80,-40
TikTok остался самой популярной соцсетью у подростков,2024-06-24 21:00:21,88.57252597808838,25,50
К HeadHunter подали иск из-за негативных отзывов о работодателе,2024-06-26 05:00:07,-99.27994012832642,-25,-30
"У приложений Сбербанка, Discord и оператора МТС произошел сбой",2024-07-25 10:22:29,-99.80351328849792,-50,-20
"КОНСЕНСУС: Выручка VK в I полугодии выросла на 22,7% - до 70,2 млрд рублей - ИНТЕРФАКС",2024-08-07 18:40:00,99.5636522769928,80,60
Выручка VK по МСФО за I полугодие 2024 года выросла на 23%,2024-08-08 07:00:37,99.54466223716736,75,70
Замедление Youtube не воодушевило акционеров ВК,2024-08-12 10:49:00,-99.4712233543396,-50,-30
"Приложение ""VK видео"" установили 20 млн раз",2024-08-12 12:31:18,65.2314305305481,80,50
Пользователи установили сервис «VK Видео» 20 млн раз,2024-08-12 15:50:24,0.0,75,50
VK объявил о запуске бесплатного онлайн-сервиса для репетиторов,2024-08-13 04:00:23,97.10601568222046,85,50
"В ""VK видео"" обновили дизайн приложения и веб-версии",2024-08-14 10:32:18,0.0,50,10
"""VK видео"" стало доступно на iPad",2024-08-16 07:17:25,0.0,75,30
"Глава Fortum считает, что процесс против РФ может растянуться на 10 лет",2024-08-16 07:51:40,-89.8968517780304,Error_Evaluation_Gigachat,-30
Совет директоров Ozon покинули все независимые участники,2024-08-16 19:05:00,0.0,-75,-40
"Аудитория ""ВКонтакте"" выросла на 4% по итогам II квартала",2024-08-17 07:40:14,99.86096620559692,80,60
"Более 14 тыс. новых авторов начали публиковать контент в ""VK видео""",2024-08-19 12:49:49,77.5538444519043,75,50
"VK видео запускает футбольный ""Суперкубок VK видео""",2024-08-22 11:42:11,0.0,50,30
VK создал крупнейшую облачную библиотеку видеоконтента в России,2024-08-29 06:06:31,98.23219180107117,85,50
"Mediascope: россияне в августе чаще всего смотрели YouTube и ""VK видео""",2024-08-29 10:11:58,0.0,80,30
cервис VK Видео приближается по количеству ежедневных пользователей к YouTube за неделю 19-25 августа — Mediascope,2024-08-29 13:55:00,0.0,80,50
"Экс-глава Volkswagen предстал перед судом по делу о ""дизельном скандале""",2024-09-03 11:55:16,0.0,-30,-40
"""VK видео"" стало доступно для планшетов на Android",2024-09-04 09:33:41,86.3679587841034,75,30
"Россияне в августе чаще всего смотрели YouTube и ""VK видео""",2024-09-05 13:40:38,0.0,75,5
РКН описал порядок регистрации блогеров с 10 тыс. подписчиков,2024-09-05 18:08:50,0.0,50,-10
«ВКонтакте» убрала возможность отключения безопасного поиска по видео,2024-09-14 17:27:33,-99.66542720794678,25,5
"""ВКонтакте"" обновила интерфейс ""VK мессенджера"" в веб-версии",2024-09-19 09:47:56,0.0,25,5
"VK Tech разработала единую платформу для работы с данными, нейросетями и ИИ",2024-09-24 08:10:17,95.46920657157898,85,75
"Россияне назвали ""VK видео"" и Rutube самыми популярными видеохостингами РФ",2024-09-26 10:53:45,96.32980227470398,80,15
"""Известия"": Google стремится сохранить доступ жителям РФ к своим сервисам",2024-09-27 10:27:32,0.0,75,50
Болгар рассказала о love story с Дуровым,2024-09-28 14:29:38,0.0,50,0
Reuters: Epic Games подала иск о препятствовании конкуренции против Google и Samsung,2024-09-30 14:47:14,-99.12616014480592,50,20
Вице-президент VK Мыздриков назначен директором по продуктам VK Tech,2024-10-01 16:18:00,0.0,50,5
"VK приобрел 10% в ООО ""Кассир.ру""",2024-10-02 11:03:30,96.3940680027008,30,50
"VK купил 10% билетного оператора ""Кассир.ру"" примерно за 500 млн рублей",2024-10-02 14:14:00,94.64983940124512,60,50
"VK и ""Ростелеком"" повысили скорость загрузки в ""VK Видео"" для пользователей",2024-10-04 08:24:18,99.00113940238953,80,50
VK готов взять на работу уволенных сотрудников из ABBYY,2024-10-04 14:03:04,-74.76874589920044,35,5
"""VK музыка"" впервые полностью обновила сервис",2024-10-07 08:17:11,0.0,75,30
"США ввели санкции против 4 физлиц и 11 юрлиц, якобы связанных с ХАМАС",2024-10-07 15:11:42,-99.69382286071776,Error_Evaluation_Gigachat,-20
"Пользователям ""ВКонтакте"" стала доступна покупка и доставка товаров Ozon",2024-10-08 05:17:41,97.26731181144714,50,50
VK Tech планирует до конца года открыть представительство в Китае,2024-10-09 08:14:08,0.0,75,50
"VK купил долю в ""Кассир.ру""",2024-10-09 09:36:35,96.99673056602478,75,50
Новым руководителем VK Records стал Дмитрий Миловзоров,2024-10-09 14:18:38,0.0,50,5
"VK закрыл сделку по покупке 10% билетного оператора ""Кассир.ру""",2024-10-09 14:44:00,0.0,50,50
Дуров впервые рассказал о создании «ВКонтакте» и роли брата Николая,2024-10-10 15:57:16,0.0,35,5
"""ВБ Девелопмент"" Владислава Бакальчука подала к нему иск на 37,1 млрд рублей",2024-10-14 09:03:00,-99.46158528327942,-90,-20
VK запустил гранты для создателей развлекательно-образовательного контента,2024-10-15 07:18:06,99.1828203201294,75,50
"В ""VK видео"" появился детский режим для просмотра контента",2024-10-17 08:45:16,0.0,50,20
"VK представил новую колонку ""VK капсула про""",2024-10-21 08:02:19,98.77429008483888,85,5
Роскомнадзор заблокировал 197 вредоносных VPN-сервисов,2024-10-24 10:19:49,-99.72932934761047,-85,5
ОВК поставит 3 тыс. инновационных полувагонов ПГК,2024-10-28 08:40:04,99.7035264968872,80,50
"""VK видео"" улучшил релевантность поисковой выдачи",2024-10-29 08:41:45,99.64568018913268,50,30
VK внедрил ИИ в RuStore для составления общей сводки отзывов на приложения,2024-11-02 10:04:00,0.0,75,50
Минцифры назвало число подавших заявления на регистрацию блогеров,2024-11-05 15:56:32,0.0,50,5
"Заместителем гендиректора ""ИКС Холдинга"" по стратегии стала Инна Походня из VK",2024-11-06 13:24:00,0.0,35,5
"""VK видео"" может стать второй обязательной для предустановки видеоплатформой",2024-11-07 08:34:52,65.50878286361694,75,50
"На АЭС ""Аккую"" завершили бетонирование купола блока №1",2024-11-11 11:12:33,0.0,50,50
"VK не планирует закрывать проект умных колонок ""Капсула""",2024-11-13 07:16:41,0.0,25,20
"Новая ""VK капсула про"" поступит в продажу 28 ноября",2024-11-13 09:23:27,98.8853931427002,50,15
"Выручка Headhunter в III квартале выросла на 28,4%",2024-11-15 06:44:40,99.6912121772766,50,75
VK 21 ноября отчитается за III квартал,2024-11-15 13:24:00,0.0,50,5
SuperJob намерен запустить агрегатор вакансий на базе мини-приложения VK,2024-11-20 07:30:45,97.48539924621582,75,30
VK запустит конкурента HeadHunter для поиска вакансий - РБК,2024-11-20 09:03:00,98.8469660282135,75,30
"Выручка VK в III квартале выросла на 19% - до 39,4 млрд рублей",2024-11-21 10:05:00,99.82061386108398,80,70
Альфа-банк планирует интегрировать аналог Apple Pay от НСПК,2024-11-26 05:06:05,0.0,50,70
"VK расширил функционал ""Телеком радара"" для операторов ШПД",2024-11-27 09:06:44,99.71444010734558,75,15
"""Авито"" более чем на 25% увеличил инвестиции в инструменты защиты пользователей",2024-11-28 14:50:09,97.98529148101808,75,50
"Общая численность авторов с монетизацией ""VK видео"" достигла 81 тыс.",2024-12-03 09:54:47,99.81011748313904,50,50
"""VK видео"" стал доступен на отдельном домене",2024-12-04 10:03:34,0.0,50,30
"""ВКонтакте"" обновила дизайн ленты и редактор постов",2024-12-05 06:16:26,0.0,50,5
"Число установок ""VK видео"" превысило 44 млн с сентября 2023 года",2024-12-09 07:36:00,99.69546794891356,85,50
VK планирует вывести VK Tech на IPO,2024-12-09 10:07:08,99.75511431694032,75,50
"Акции ""ВК"" на Мосбирже росли более чем на 3,7%",2024-12-09 10:34:01,99.81886744499208,90,45
VK рассматривает возможность провести первичное публичное размещение акций VK Tech,2024-12-09 13:06:00,0.0,85,50
VK рассматривает возможность проведения IPO VK Tech,2024-12-09 13:15:00,99.29059743881226,85,50
Greenpeace выплатит $380 тыс. за абордаж судна компании Shell,2024-12-10 13:35:25,-99.21565055847168,50,0
"Самый дешёвый в мире Сургутнефтегаз снова в компании с Мечелом, Самолетом и ВК",2024-12-10 14:39:00,99.46751594543456,75,5
Ашманов: цифровой кодекс РФ необходим,2024-12-11 12:56:00,0.0,50,5
Вымпелком дивиденды 2024М09,2024-12-23 18:00:00,0.0,50,50
VK запускает портал для публикации ПО с открытым кодом,2024-12-24 07:05:41,0.0,75,30
"Dow Jones завершил торги слабым ростом, S&P 500 и Nasdaq незначительно снизились",2024-12-27 07:40:00,-98.8587737083435,-20,5
«ВКонтакте» впервые обошла YouTube по охвату среди россиян,2025-01-14 21:00:50,0.0,75,50
«ВКонтакте» в декабре 2024 года впервые обошел YouTube по месячному охвату - РБК,2025-01-15 05:16:00,0.0,80,50
"Акции ""ВК"" на Мосбирже росли на более чем 6,5%",2025-01-15 09:16:59,99.80371594429016,80,75
ВК - заменитель Ютуба и Инстаграма наконец-то ожил.,2025-01-15 12:55:00,95.0377106666565,85,50
Крупные компании отказались от рассылки уведомлений в Viber,2025-01-15 12:59:58,-99.50535893440248,-50,5
"""VK видео"" обогнал YouTube по числу пользователей в день в новогодние праздники",2025-01-16 06:21:17,0.0,80,50
Василеостровская администрация отрицала обыски до ответа СК под постом,2025-01-20 15:37:37,0.0,25,0
"Нагрузка на ""VK Видео"" за 2024 год увеличилась втрое",2025-01-21 10:52:40,0.0,50,50
Bloomberg: Nissan сократит производственные мощности в мире,2025-01-27 10:30:09,0.0,-50,-30
Нидерландская ING Group продает банк в РФ недавно созданной компании,2025-01-28 11:12:00,0.0,-75,20
Чипмейкер STMicroelectronics сократит до трех тысяч человек во Франции и Италии,2025-01-31 16:17:00,0.0,-50,-30
Как «ВКонтакте» опередила YouTube в России по охвату. Инфографика,2025-02-02 22:00:08,93.27185153961182,50,50
VK запускает монетизацию для блогеров с аудиторией до 100 тыс. подписчиков,2025-02-05 10:25:02,0.0,80,50
Telegram впервые обошел YouTube по охвату,2025-02-06 15:57:26,-94.58872675895692,50,50
"""Цифровые привычки"" продлили срок сбора заявок на приобретение акций в рамках pre-IPO до 4 марта - ИНТЕРФАКС",2025-02-13 10:53:00,0.0,50,5
VK приобрел 25% в разработчике офисного программного обеспечения Р7,2025-02-14 09:15:00,99.54935312271118,60,50
"Приложение ""VK видео"" с момента запуска установили 60 млн раз",2025-02-17 06:18:23,98.52563142776488,80,50
"На Украине конфисковали украинские активы ""Татнефти""",2025-02-27 16:43:40,-97.70439267158508,Error_Evaluation_Gigachat,-40
"Сервисы ""ВКонтакте"" работают в штатном режиме",2025-03-03 22:19:25,0.0,50,5
В работе соцсети «ВКонтакте» произошел сбой,2025-03-03 22:39:38,-82.79629945755005,-50,-20
"Выручка VK Tech по МСФО за 2024 год выросла на 42,1%",2025-03-04 10:02:24,98.2773780822754,85,75
"Акции ""ВК"" на Мосбирже росли почти на 4% на фоне публикации отчетности VK Tech",2025-03-04 10:37:30,99.83372688293456,80,70
RuStore установили на устройства более 100 млн раз,2025-03-07 06:03:27,98.5997200012207,75,50
"МТС заплатила 1,3 млрд рублей за контроль в разработчике решений для ВКС Vinteo",2025-03-07 11:17:00,97.6793885231018,45,50
В работе сервисов VK произошел сбой,2025-03-19 01:09:51,-99.7142732143402,-50,-30
VK увеличила чистый убыток в 24г почти втрое,2025-03-20 07:02:46,-98.10571670532228,-80,-70
VK планирует допэмиссию на сумму до 115 млрд р,2025-03-20 11:23:26,0.0,-80,-40
"Рыбников рассказал, когда его песни вернутся во «ВКонтакте» и «Яндексе»",2025-04-09 23:28:00,0.0,50,5
VK раскрыла покупателей своих акций в рамках допэмиссии на 115 млрд руб.,2025-04-10 22:49:42,93.07987689971924,30,30
"Одним из покупателей допэмиссии VK станет ее акционер, связанный с совладельцем Яндекса",2025-04-11 07:59:56,76.40156149864197,75,30
